id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
693947268506906708,Condo in Antwerpen · ★3.84 · 2 bedrooms · 2 beds · 1 bath,338385370,Santosh,,Historisch Centrum,51.21955,4.40122,Entire home/apt,100,1,55,2023-12-03,3.33,3,56,38,
694183227767572072,Guesthouse in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,168762024,Leen,,Mariaburg,51.28944,4.43795,Entire home/apt,65,1,57,2023-12-23,3.44,1,8,40,
694521361527784243,Home in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 2 baths,37391353,Stefan,,Stadspark,51.20941,4.40876,Entire home/apt,,28,5,2023-11-25,0.82,1,0,5,
694628050860328039,Townhouse in Antwerpen · 3 bedrooms · 3 beds · 1 bath,11219505,Fran,,Zurenborg,51.20863,4.43286,Entire home/apt,330,2,0,,,1,0,0,
694792607979011658,Home in Antwerpen · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,11087865,Jay,,Eilandje,51.22739,4.41062,Private room,48,1,90,2023-12-12,5.49,4,314,78,
694823076800932151,Loft in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,384195670,Michiel,,Borgerhout Intra Muros Noord,51.219546008340615,4.443797059357166,Entire home/apt,221,1,5,2022-12-23,0.31,1,28,0,
695691314633250805,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,117909709,Julie,,Brederode,51.19968,4.39207,Entire home/apt,70,30,0,,,1,346,0,
696028279579146646,Condo in Antwerpen · ★4.74 · Studio · 1 bed · 1 bath,33338373,Nick,,Deurne Zuid West,51.2089693,4.4580334,Entire home/apt,60,2,35,2023-12-22,2.36,1,22,23,
696083696433498902,Condo in Antwerpen · ★4.74 · 2 bedrooms · 2 beds · 1 bath,14367631,Michiel,,Amandus - Atheneum,51.2290194,4.415322199999999,Entire home/apt,193,2,43,2023-12-09,2.65,10,3,27,
696303759634990833,Condo in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,11029916,Galina,,Nieuw - Kwartier Oost,51.18351,4.43319,Entire home/apt,86,3,6,2023-02-13,0.37,1,110,1,
696813504611420789,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,475738699,Franco,,Kiel,51.18467,4.38525,Entire home/apt,66,3,16,2023-11-28,1.03,1,142,14,
697175728259670347,Condo in Antwerpen · ★4.57 · 2 bedrooms · 2 beds · 1.5 baths,21626223,Simon,,Stadspark,51.207691885254064,4.419555589556694,Entire home/apt,156,2,7,2023-11-24,2.59,2,6,7,
698408723018326881,Condo in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,212604610,Matthias,,Tentoonstellingswijk,51.18922,4.39196,Entire home/apt,,3,5,2022-10-29,0.31,1,0,0,
699152850756111437,Condo in Antwerpen · ★4.99 · 2 bedrooms · 2 beds · 1.5 baths,67568531,Mark,,Universiteitsbuurt,51.2263153,4.4123758,Entire home/apt,129,2,83,2023-12-17,5.11,1,0,61,
699156319667771537,Condo in Antwerpen · ★4.55 · 2 bedrooms · 2 beds · 1.5 baths,182678477,Sleep Inn,,Zuid,51.20655,4.38814,Entire home/apt,161,1,42,2023-12-16,2.62,37,298,25,
700294787323528109,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,70527073,Natasja,,Nieuw - Kwartier Oost,51.18097,4.4351,Entire home/apt,79,3,8,2023-12-04,0.49,1,174,4,
700397942105209913,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,420506177,Ludo,,Zuid,51.21006209999999,4.394479899999999,Entire home/apt,171,3,6,2023-11-26,0.82,5,353,6,
700445539374456530,Condo in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,476481813,Margarita,,Zuid,51.21006209999999,4.394479899999999,Entire home/apt,159,3,14,2023-10-25,0.92,2,358,11,
700457504196510502,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bath,476481813,Margarita,,Zuid,51.21006209999999,4.394479899999999,Entire home/apt,153,3,7,2023-12-07,0.49,2,352,6,
700805726158086656,Hotel in Antwerpen · 15 bedrooms · 1 bed · 1 private bath,350925993,Hans,,Eilandje,51.23106,4.40468,Private room,337,1,0,,,1,355,0,
702314196491198447,Bed and breakfast in Antwerpen · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,420258469,Jim,,Stuivenberg,51.21975,4.42974,Private room,42,2,11,2023-12-11,1.78,1,346,11,
703525954852343645,Loft in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,422413264,Caroline,,Harmonie,51.2026884,4.4117187,Entire home/apt,89,2,11,2023-08-15,0.72,3,117,6,
704172611237660698,Rental unit in Antwerpen · 2 bedrooms · 3 beds · 1 bath,77194552,Diane,,Borgerhout Extra Muros,51.20006,4.45139,Entire home/apt,111,2,2,2023-11-30,0.20,1,174,2,
704350369384937431,Rental unit in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1 bath,35381344,Charlotte,,Stuivenberg,51.22888,4.42406,Entire home/apt,84,1,55,2023-12-10,3.71,1,86,41,
704795605943491940,Condo in Antwerpen · ★4.63 · 2 bedrooms · 3 beds · 1 bath,80671690,Antonia,,Universiteitsbuurt,51.22101,4.41614,Entire home/apt,129,21,59,2023-10-29,4.02,1,0,50,
704846258423590670,Condo in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,477358034,Meir,,Centraal Station,51.21303839999999,4.4242069,Entire home/apt,94,1,3,2023-12-17,3,1,260,3,
705780629832877257,Condo in Antwerpen · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,15781846,Babs,,Oud - Berchem,51.2030137,4.4339854,Entire home/apt,136,2,12,2023-07-18,1.10,1,277,12,
706437585031614798,Home in Antwerpen · ★4.76 · 3 bedrooms · 4 beds · 2 baths,339352816,Hilde,,Haringrode,51.201837,4.425830299999999,Entire home/apt,121,4,21,2023-04-10,1.35,1,45,6,
706513008858451977,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,399411518,Rukiye,,Hoboken - Noord,51.18479,4.37395,Entire home/apt,86,2,3,2023-08-29,0.22,1,270,2,
707284890267625486,Condo in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,150242656,Camille,,Eilandje,51.2305,4.41262,Entire home/apt,108,2,9,2023-10-08,0.64,1,149,6,
707726950273449708,Condo in Antwerpen · ★4.91 · 1 bedroom · 1 bed · 1 bath,15366565,Carlien,,Theaterbuurt-Meir,51.21946347815623,4.405519925057888,Entire home/apt,164,2,11,2023-12-17,0.70,1,40,2,
707825758254133719,Condo in Antwerpen · ★4.71 · 2 bedrooms · 4 beds · 1 bath,1821070,Saskia,,Stadspark,51.20577,4.41646,Entire home/apt,153,2,48,2023-11-19,4.42,1,59,48,
709223405994530616,Loft in Antwerpen · ★4.64 · 2 bedrooms · 1 bath,397964818,Marnix,,Theaterbuurt-Meir,51.2192892,4.4154979,Entire home/apt,165,2,41,2023-11-12,2.62,2,0,30,
709928502552602904,Condo in Antwerpen · ★4.46 · Studio · 1 bed · 1 bath,468319291,Kirenia,,Amandus - Atheneum,51.2216,4.42351,Entire home/apt,79,2,13,2023-08-28,0.88,2,343,11,
710718063167400231,Rental unit in Antwerpen · ★4.26 · 1 bedroom · 1 bed · 1 bath,52859571,Ola,,Haringrode,51.2071945,4.420887,Entire home/apt,94,1,38,2023-11-22,2.40,1,347,21,
710842104364610600,Rental unit in Antwerpen · ★4.11 · 2 bedrooms · 8 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.21947,4.39893,Entire home/apt,71,1,44,2023-11-11,2.79,134,294,28,
710851948791463792,Rental unit in Antwerpen · ★4.48 · 1 bedroom · 4 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.22385,4.40242,Entire home/apt,71,1,21,2023-05-18,1.33,134,340,5,
710863686949127050,Rental unit in Antwerpen · ★4.51 · 1 bedroom · 5 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.22212,4.40242,Entire home/apt,71,1,41,2023-08-27,2.72,134,329,30,
712170798770930945,Townhouse in Antwerpen · ★4.29 · 2 bedrooms · 3 beds · 1 bath,264227234,Eyskens,,Historisch Centrum,51.22555339278256,4.401736333966255,Entire home/apt,223,2,17,2023-11-28,1.73,1,73,17,
712232088785113260,Condo in Antwerpen · ★4.81 · Studio · 1 bed · 1 bath,429868502,Annick,,Eilandje,51.23356394760035,4.412025406886754,Entire home/apt,91,1,25,2023-12-10,1.61,1,0,13,
712787795545583616,Loft in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,135089857,Sumana,,Wilrijk Centrum,51.16858,4.39334,Entire home/apt,300,1,22,2023-12-11,1.41,1,88,15,
714323026004788082,Loft in Antwerpen · 2 bedrooms · 2 beds · 1.5 baths,29172334,Kevin,,Historisch Centrum,51.2262293,4.402284400000001,Entire home/apt,380,2,0,,,1,357,0,
715214899084925745,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,118156540,Jan,,Universiteitsbuurt,51.2243,4.41082,Entire home/apt,110,4,5,2023-05-02,0.33,1,152,2,
717306285345746907,Condo in Antwerpen · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,182678477,Sleep Inn,,Theaterbuurt-Meir,51.21495,4.40854,Entire home/apt,204,1,18,2023-12-03,1.19,37,55,13,
718615900222469465,Bed and breakfast in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 private bath,35476805,Liesbeth,,Amandus - Atheneum,51.22916,4.41529,Private room,,3,18,2023-12-18,1.18,1,0,12,
718744717609522584,Condo in Antwerpen · ★4.74 · 1 bedroom · 1 bed · 1 bath,348586948,Dagmara,,Centraal Station,51.21084,4.42551,Entire home/apt,,1,113,2023-10-23,9.85,1,0,113,
719397281987852409,Condo in Antwerpen · ★4.09 · 1 bedroom · 1 bed · 1 bath,470182467,Jaime,,Harmonie,51.2074714,4.4059348,Entire home/apt,74,1,11,2023-07-08,0.72,1,192,5,
720077089553928633,Condo in Antwerpen · 2 bedrooms · 2 beds · 1.5 baths,23138520,Florence,,Nieuw - Kwartier West,51.18176,4.4259,Entire home/apt,45,90,0,,,1,181,0,
720200190470235026,Condo in Antwerpen · ★4.13 · 2 bedrooms · 8 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.21917,4.39895,Entire home/apt,71,1,8,2023-11-14,0.66,134,294,8,
720217304425210193,Condo in Antwerpen · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,182678477,Sleep Inn,,Theaterbuurt-Meir,51.21478,4.41015,Entire home/apt,196,1,9,2023-04-23,0.62,37,350,4,
720251905892368427,Condo in Antwerp · ★4.67 · 1 bedroom · 1 bed · 1 bath,25272862,Pieter,,Linkeroever,51.21935,4.36216,Entire home/apt,89,3,21,2023-10-23,1.51,1,179,20,
720274987796709470,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,78141314,Johan,,Theaterbuurt-Meir,51.21896,4.41326,Entire home/apt,91,2,13,2023-10-29,0.95,1,22,10,
720730995597245879,Rental unit in Antwerpen · 3 bedrooms · 4 beds · 2 baths,480410986,Chaplier,,Amandus - Atheneum,51.22015,4.41672,Entire home/apt,420,7,0,,,1,365,0,
720971896352758452,Condo in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1 bath,313399468,Aline,,Universiteitsbuurt,51.22202,4.41318,Entire home/apt,106,2,50,2023-12-24,3.32,1,140,39,
721802084549489753,Condo in Antwerpen · ★4.31 · 1 bedroom · 2 beds · 1 bath,102711282,Benjamin,,Amandus - Atheneum,51.2242153,4.4159029,Entire home/apt,,1,13,2023-01-22,0.86,3,0,4,
721834460761148616,Rental unit in Antwerpen · ★4.72 · 1 bedroom · 2 beds · 1 bath,477764326,Suitesrus Corp,,Eilandje,51.23018,4.41028,Entire home/apt,137,1,53,2023-12-12,3.49,13,361,45,
722057297960146692,Rental unit in Antwerpen · ★4.83 · 3 bedrooms · 6 beds · 2.5 baths,477764326,Suitesrus Corp,,Stadspark,51.20774,4.41242,Entire home/apt,223,1,66,2023-12-21,4.66,13,322,59,
722245728929025279,Condo in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,480694311,Claire,,Stadspark,51.2067835,4.4099654,Entire home/apt,180,3,0,,,1,263,0,
723301886789191674,Rental unit in Antwerpen · ★4.71 · 1 bedroom · 2 beds · 1 bath,477764326,Suitesrus Corp,,Eilandje,51.2316,4.40955,Entire home/apt,137,1,48,2023-12-22,3.19,13,360,31,
724023616686046955,Rental unit in Antwerpen · ★4.83 · 1 bedroom · 2 beds · 1 bath,477764326,Suitesrus Corp,,Eilandje,51.23128,4.40928,Entire home/apt,137,1,40,2023-11-26,2.75,13,360,32,
724347539932270827,casa particular in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,205723613,Jan,,Harmonie,51.20586,4.40595,Private room,85,2,25,2023-12-17,1.71,1,53,19,
724389719173384434,Rental unit in Antwerpen · ★4.76 · 1 bedroom · 1 bed · 1 bath,13375954,Sam,,Zuid,51.20817,4.39257,Entire home/apt,131,1,21,2023-12-22,1.46,1,85,19,
725027605369010222,Loft in Antwerpen · ★4.73 · 1 bedroom · 1 bed · 1 bath,42451031,Lana,,Universiteitsbuurt,51.22247,4.40747,Entire home/apt,126,3,11,2023-11-26,0.77,4,1,9,
725987582822962173,Condo in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,14336753,Bert,,Brederode,51.19986,4.39169,Entire home/apt,117,3,4,2023-07-19,0.36,5,361,4,
726030308709100387,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,450118325,Axelle,,Brederode,51.20577,4.39527,Entire home/apt,112,30,0,,,1,270,0,
726809094399541783,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 3 beds · 1 bath,477764326,Suitesrus Corp,,Stadspark,51.209,4.41195,Entire home/apt,138,1,30,2023-12-11,2.23,13,357,27,
726818642613291607,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 3 beds · 2 baths,477764326,Suitesrus Corp,,Stadspark,51.20847,4.41171,Entire home/apt,178,1,18,2023-10-16,1.36,13,356,16,
727233522263366906,Rental unit in Antwerpen · ★4.76 · 2 bedrooms · 2 beds · 2 baths,358172780,Denise Luz,,Brederode,51.20338152965037,4.397322303041085,Entire home/apt,124,2,34,2023-10-06,2.33,3,316,26,
730260982016071574,Condo in Antwerpen · 4 bedrooms · 4 beds · 4 baths,457407499,Jacob,,Historisch Centrum,51.21883,4.39999,Entire home/apt,520,2,0,,,5,239,0,
730853162332447505,Rental unit in Antwerpen · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,222831298,Arne,,Universiteitsbuurt,51.22595,4.4055,Entire home/apt,124,1,58,2023-12-18,3.97,20,160,46,
731300832258756354,Rental unit in Antwerpen · ★4.83 · 2 bedrooms · 4 beds · 1.5 baths,477764326,Suitesrus Corp,,Stadspark,51.20931,4.41468,Entire home/apt,194,1,64,2023-12-18,4.36,13,343,56,
731499385976629530,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,79434903,Tobias,,Theaterbuurt-Meir,51.21485,4.41084,Entire home/apt,124,1,15,2023-06-26,1.03,4,355,12,
732402368179569645,Townhouse in Antwerpen · ★New · 2 bedrooms · 3 beds · 2.5 baths,270964935,Liselore,,Sint-Andries,51.216098803676495,4.399600989748699,Entire home/apt,430,1,1,2023-11-19,0.77,17,260,1,
732402413488717843,Townhouse in Antwerpen · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,270964935,Liselore,,Theaterbuurt-Meir,51.213959,4.4041251,Entire home/apt,269,1,3,2023-10-04,0.30,17,342,3,
732518330009960893,Condo in Antwerpen · ★4.44 · 1 bedroom · 1 bed · 1.5 baths,182678477,Sleep Inn,,Theaterbuurt-Meir,51.2138,4.41064,Entire home/apt,193,1,18,2023-07-29,1.28,37,345,12,
733877304120341617,Condo in Antwerpen · ★4.86 · 1 bedroom · 2 beds · 1 bath,9221577,Lynn,,Oud - Berchem,51.19733410760589,4.427474559912632,Entire home/apt,63,12,7,2023-11-30,0.59,3,358,7,
733884425791771024,Condo in Antwerpen · ★4.67 · Studio · 1 bed · 1.5 baths,482863399,Pim,,Eilandje,51.2301643,4.4170893,Entire home/apt,55,4,6,2023-11-01,1.05,1,65,6,
733920559826135001,Condo in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 bath,9221577,Lynn,,Oud - Berchem,51.196785936224295,4.427335831738284,Entire home/apt,62,12,7,2023-12-05,0.58,3,349,7,
733931149024598558,Condo in Antwerpen · ★4.75 · 1 bedroom · 2 beds · 1 bath,9221577,Lynn,,Oud - Berchem,51.19716243380733,4.428237053967288,Entire home/apt,60,12,8,2023-11-25,0.61,3,328,6,
734451392343100908,Home in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,13472919,Marcel,,Theaterbuurt-Meir,51.21359,4.40465,Entire home/apt,309,2,3,2023-10-02,0.21,1,331,2,
734475364492431278,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 2.5 baths,49400312,Allison,,Universiteitsbuurt,51.22149,4.40525,Entire home/apt,300,7,1,2022-11-26,0.08,1,363,0,
734517693254450768,Rental unit in Antwerpen · ★3.71 · 2 bedrooms · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22072,4.41534,Entire home/apt,71,1,7,2023-05-14,0.48,134,340,3,
734526678588986836,Rental unit in Antwerpen · ★4.57 · 2 bedrooms · 5 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22035,4.41731,Entire home/apt,71,1,21,2023-10-23,1.46,134,342,16,
734564992929184088,Rental unit in Antwerpen · ★4.45 · 2 bedrooms · 6 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22051,4.41558,Entire home/apt,71,1,22,2023-05-07,1.50,134,334,11,
734571819495436700,Rental unit in Antwerpen · ★4.43 · 2 bedrooms · 6 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22205,4.41501,Entire home/apt,71,1,40,2023-09-24,2.76,134,326,32,
734612091948797887,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22144,4.4155,Entire home/apt,71,1,12,2023-07-29,0.82,134,343,8,
734614343897718488,Rental unit in Antwerpen · ★4.52 · Studio · 3 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22012,4.41648,Entire home/apt,71,1,31,2023-12-08,2.12,134,339,26,
734615819034123022,Rental unit in Antwerpen · ★4.40 · 3 bedrooms · 6 beds · 2.5 baths,165436938,Ella,,Universiteitsbuurt,51.22523,4.41467,Entire home/apt,71,1,81,2023-12-01,5.52,134,286,64,
734631572682950108,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22153,4.41556,Entire home/apt,71,1,7,2023-05-17,0.48,134,337,3,
734636485610076342,Rental unit in Antwerpen · ★4.44 · 1 bedroom · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22198,4.41559,Entire home/apt,71,1,25,2023-07-31,1.71,134,342,16,
734645018068214023,Rental unit in Antwerpen · ★4.36 · 1 bedroom · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22026,4.41549,Entire home/apt,71,1,14,2023-11-26,0.95,134,341,6,
734648950244954339,Rental unit in Antwerpen · ★4.54 · Studio · 3 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22067,4.41545,Entire home/apt,71,1,13,2023-12-08,0.89,134,344,5,
734653849291183121,Rental unit in Antwerpen · ★4.63 · Studio · 3 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22148,4.41638,Entire home/apt,71,1,40,2023-12-11,2.75,134,330,25,
734657646091248471,Rental unit in Antwerpen · ★4.19 · Studio · 3 beds · 1.5 baths,165436938,Ella,,Theaterbuurt-Meir,51.21978,4.41492,Entire home/apt,71,1,21,2023-05-18,1.45,134,346,11,
734667707057877756,Rental unit in Antwerpen · ★4.39 · 3 bedrooms · 6 beds · 2.5 baths,165436938,Ella,,Amandus - Atheneum,51.2202,4.41693,Entire home/apt,71,1,70,2023-11-12,4.79,134,0,55,
736639542652463966,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,101646939,Tome,,Sint-Andries,51.21658,4.39961,Entire home/apt,82,1,1,2022-10-14,0.07,2,22,0,
737465791842879638,Rental unit in Antwerpen · ★4.59 · 1 bedroom · 4 beds · 1 bath,165436938,Ella,,Historisch Centrum,51.22378,4.40231,Entire home/apt,71,1,17,2023-08-03,1.17,134,343,8,
739504993956448729,Serviced apartment in Antwerpen · Studio · 1 bed · 1.5 baths,483921059,Tobias,,Historisch Centrum,51.22348,4.39823,Private room,109,1,1,2022-11-27,0.08,3,321,0,
739527635293558575,Condo in Antwerpen · Studio · 2 beds · 1 private bath,483921059,Tobias,,Historisch Centrum,51.2234,4.40048,Private room,166,1,0,,,3,275,0,
739535789437784666,Condo in Antwerpen · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,28757711,Ewa,,Universiteitsbuurt,51.22199,4.41001,Entire home/apt,150,3,52,2023-12-15,4.36,1,182,52,
739659470251120631,Rental unit in Antwerpen · ★4.11 · 2 bedrooms · 6 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22124,4.41702,Entire home/apt,71,1,19,2023-07-27,1.38,134,334,11,
739684650360555848,Rental unit in Antwerpen · ★4.27 · 2 bedrooms · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.21991,4.41555,Entire home/apt,71,1,15,2023-03-13,1.08,134,340,11,
739692974772257593,Rental unit in Antwerpen · ★4.14 · 2 bedrooms · 6 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22045,4.41729,Entire home/apt,71,1,42,2023-12-04,3.18,134,343,36,
739712640318408341,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 5 beds · 1.5 baths,165436938,Ella,,Universiteitsbuurt,51.22064,4.41636,Entire home/apt,71,1,8,2023-02-27,0.56,134,346,3,
740341158371357320,Rental unit in Antwerpen · ★4.33 · 3 bedrooms · 2 beds · 2.5 baths,358172780,Denise Luz,,Brederode,51.2020885,4.3984579,Entire home/apt,119,2,3,2023-07-23,0.25,3,354,3,
740341706194373157,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 private bath,358172780,Denise Luz,,Zuid,51.20722,4.39511,Private room,60,3,0,,,3,364,0,
740401034923415397,Condo in Antwerpen · ★4.81 · 1 bedroom · 2 beds · 1 bath,166653242,Janneke,,Historisch Centrum,51.21994,4.40066,Entire home/apt,95,2,15,2023-12-10,1.04,1,0,10,
740557543107797496,Loft in Antwerpen · ★4.55 · 2 bedrooms · 2 beds · 1 bath,484135650,Barbara,,Theaterbuurt-Meir,51.219743676171475,4.405329742327884,Entire home/apt,195,2,20,2023-11-26,2.70,2,353,20,
741056018912427453,Rental unit in Antwerpen · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,442370191,Murat,,Kiel,51.1801,4.38628,Private room,53,1,21,2023-10-08,1.46,1,362,14,
741092015177290972,Rental unit in Antwerpen · ★4.24 · 2 bedrooms · 5 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22158,4.41643,Entire home/apt,71,1,17,2023-09-17,1.23,134,344,13,
741093042494325959,Serviced apartment in Antwerpen · Studio · 1 bed · 1 private bath,483921059,Tobias,,Historisch Centrum,51.22411,4.39824,Private room,129,1,0,,,3,303,0,
741106271090720509,Rental unit in Antwerpen · ★4.36 · Studio · 3 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.22039,4.41679,Entire home/apt,71,1,11,2023-08-03,0.77,134,342,9,
741113344471572283,Rental unit in Antwerpen · ★4.75 · 2 bedrooms · 5 beds · 1.5 baths,165436938,Ella,,Amandus - Atheneum,51.21996,4.4165,Entire home/apt,71,1,8,2023-03-05,0.57,134,335,1,
